state,year,month,renewable_generation,consumption,surplus_energy
BIHAR,2025,11,31619.652360037486,35289.51285408694,-3669.860494049451
BIHAR,2025,12,43253.00081170492,39891.159230593315,3361.841581111605
BIHAR,2026,1,40777.56552696101,36831.41546398133,3946.150062979672
BIHAR,2026,2,46668.09432007697,44554.470581748734,2113.623738328238
BIHAR,2026,3,53261.97138402957,46090.57514253192,7171.3962414976595
BIHAR,2026,4,34274.99530430925,35640.54769990159,-1365.552395592342
BIHAR,2026,5,36680.48436453555,33865.519003745525,2814.9653607900204
BIHAR,2026,6,44364.74387173009,38709.940210986315,5654.803660743771
BIHAR,2026,7,39981.85705014319,45183.42940104493,-5201.572350901741
BIHAR,2026,8,38573.19063629561,38064.34669326119,508.84394303441627
BIHAR,2026,9,43043.0206762744,39533.41187986131,3509.6087964130847
BIHAR,2026,10,36969.7320665623,33743.62273552218,3226.1093310401147
BIHAR,2026,11,34193.19241414513,32095.652191259607,2097.540222885521
BIHAR,2026,12,34192.830826408026,36931.88393740341,-2739.053110995379
BIHAR,2027,1,44173.44874174885,39997.940457116005,4175.508284632842
BIHAR,2027,2,49993.66496053504,48239.937692156986,1753.7272683780577
BIHAR,2027,3,34724.956324552935,37007.634910635374,-2282.678586082438
BIHAR,2027,4,30503.341171917942,29827.006849518308,676.334322399633
BIHAR,2027,5,33344.62785445627,33292.37637485405,52.251479602219035
BIHAR,2027,6,42285.24072496352,38423.0413520523,3862.1993729112255
BIHAR,2027,7,33068.72592452976,32069.038676785807,999.6872477439495
BIHAR,2027,8,37354.41508661805,37352.322023881425,2.093062736625882
BIHAR,2027,9,38295.9651487067,33953.00984671595,4342.955301990749
BIHAR,2027,10,46819.94921840962,46414.221159444685,405.7280589649358
BIHAR,2027,11,38872.88602961733,38888.15022530749,-15.264195690158033
BIHAR,2027,12,47357.00184183756,40227.845734688526,7129.156107149036
BIHAR,2028,1,32530.238788928596,33661.012108747935,-1130.7733198193362
BIHAR,2028,2,40088.35369644276,32676.438049741566,7411.915646701195
BIHAR,2028,3,55193.98484769635,53335.586115316764,1858.398732379587
BIHAR,2028,4,43037.29077137803,42396.11067010903,641.1801012689937
BIHAR,2028,5,39300.26615883488,36331.274251758274,2968.9919070766036
BIHAR,2028,6,34430.15262078134,34880.85390065918,-450.7012798778412
BIHAR,2028,7,44300.889188945475,40613.04687279068,3687.842316154797
BIHAR,2028,8,39396.627526774326,37886.213839508986,1510.4136872653396
BIHAR,2028,9,34579.44629272843,33484.545162311544,1094.901130416888
BIHAR,2028,10,40234.30648807632,41409.74032562759,-1175.433837551267
BIHAR,2028,11,39208.319612905165,40723.19799149218,-1514.878378587017
BIHAR,2028,12,41638.24507339749,38262.26398167337,3375.981091724119
BIHAR,2029,1,42838.224629196004,43008.784773219246,-170.56014402323683
BIHAR,2029,2,43658.33326889817,36456.055347319874,7202.277921578293
BIHAR,2029,3,30069.459722327767,29354.66019025491,714.7995320728569
BIHAR,2029,4,39070.77120463495,36731.819517435375,2338.951687199576
BIHAR,2029,5,40322.892308888724,40773.93390385165,-451.04159496292164
BIHAR,2029,6,49839.75684567437,48667.34026612362,1172.4165795507497
BIHAR,2029,7,39948.21228899497,39017.08688378833,931.125405206638
BIHAR,2029,8,36680.285401689536,39573.708358397,-2893.4229567074644
BIHAR,2029,9,45902.06992576959,44368.86439408214,1533.205531687449
BIHAR,2029,10,43719.06351003696,42435.964912402604,1283.0985976343568
BIHAR,2029,11,45570.74748982621,40305.273995264826,5265.473494561381
BIHAR,2029,12,47482.09428273896,44631.98433625472,2850.1099464842473
BIHAR,2030,1,38252.8238601847,37151.55735208357,1101.2665081011287
BIHAR,2030,2,42867.76399637406,40861.59803436958,2006.1659620044843
BIHAR,2030,3,40815.543185034294,38232.76789209034,2582.775292943952
BIHAR,2030,4,30908.131367718248,28668.929993629605,2239.201374088644
BIHAR,2030,5,40783.32881113734,39800.416422360875,982.912388776466
BIHAR,2030,6,42986.936619715474,42304.60291828084,682.3337014346351
BIHAR,2030,7,35706.877940296465,37121.705153016635,-1414.827212720168
BIHAR,2030,8,40318.460200384514,38563.71055413475,1754.7496462497638
BIHAR,2030,9,34546.77108882987,40105.05550795749,-5558.284419127627
BIHAR,2030,10,32618.58236020165,37688.15500578564,-5069.572645583987
BIHAR,2030,11,43311.07465807436,40428.650875059255,2882.423783015104
BIHAR,2030,12,58081.14624022828,55566.70493232495,2514.44130790333
BIHAR,2031,1,40573.582812516324,37116.11930965481,3457.463502861517
BIHAR,2031,2,43850.88101664976,39450.5868430529,4400.294173596852
BIHAR,2031,3,47928.65371585005,46332.67288998873,1595.9808258613189
BIHAR,2031,4,33769.07999297532,34441.90522696063,-672.82523398531
BIHAR,2031,5,39412.77393786932,38589.14675171172,823.6271861576012
BIHAR,2031,6,49266.5708421014,46827.2978282331,2439.2730138682996
BIHAR,2031,7,41511.20045000257,37622.952268153604,3888.2481818489646
BIHAR,2031,8,42065.73432858645,44060.73205115503,-1994.9977225685827
BIHAR,2031,9,35637.781208987726,33565.63565701321,2072.14555197452
BIHAR,2031,10,46570.30784578319,45349.86958208654,1220.4382636966507
BIHAR,2031,11,38530.523479760035,38282.745977135084,247.77750262495124
BIHAR,2031,12,47333.52261740826,37437.415665339715,9896.106952068545
BIHAR,2032,1,45984.23808285663,40184.88221562481,5799.355867231824
BIHAR,2032,2,36657.52835858278,34902.627718797325,1754.9006397854523
BIHAR,2032,3,40093.097062379544,39651.144723543315,441.9523388362296
BIHAR,2032,4,37425.73510196557,39572.9849831328,-2147.2498811672294
BIHAR,2032,5,42365.648443258724,37487.90077463932,4877.747668619411
BIHAR,2032,6,36589.475794369915,35035.44128908511,1554.0345052848038
BIHAR,2032,7,41665.25525009997,39171.52946642486,2493.725783675113
BIHAR,2032,8,39405.59342778941,38487.82226955958,917.771158229833
BIHAR,2032,9,42665.388257174825,38417.69484783492,4247.693409339901
BIHAR,2032,10,51856.86307846614,44283.193497354965,7573.669581111179
BIHAR,2032,11,41793.649981653456,36415.70850255058,5377.941479102878
BIHAR,2032,12,43494.251256193194,40169.30645782939,3324.9447983638
BIHAR,2033,1,44587.21615201009,40566.77099495163,4020.445157058469
BIHAR,2033,2,30989.261581278348,28066.131836006134,2923.1297452722133
BIHAR,2033,3,47037.43376726561,45835.00670869268,1202.4270585729323
BIHAR,2033,4,42352.95303072976,46317.245520228644,-3964.292489498878
BIHAR,2033,5,34055.09852608882,35418.017879191124,-1362.9193531023075
BIHAR,2033,6,47190.29344229534,47836.28598445758,-645.9925421622343
BIHAR,2033,7,39604.82877335822,40268.1920092949,-663.3632359366825
BIHAR,2033,8,48045.098376119284,45643.94605734325,2401.152318776035
BIHAR,2033,9,43723.96163118274,43816.60909410265,-92.64746291990491
BIHAR,2033,10,50922.97905779178,48027.807462833676,2895.171594958111
BIHAR,2033,11,43202.0903954232,41633.67619880092,1568.4141966222821
BIHAR,2033,12,38279.04398841486,40651.30726915394,-2372.2632807390805
BIHAR,2034,1,40707.992624085135,38655.259291283845,2052.7333328012855
BIHAR,2034,2,32288.978450228773,29635.747022881595,2653.23142734718
BIHAR,2034,3,34010.05562832936,32942.0575245973,1067.9981037320658
BIHAR,2034,4,46796.71204711909,41013.868281833726,5782.843765285363
BIHAR,2034,5,41716.90534904283,38586.25335654071,3130.651992502124
BIHAR,2034,6,38341.61855674704,32356.767614711454,5984.8509420355795
BIHAR,2034,7,54172.498002259126,53371.89515226579,800.6028499933366
BIHAR,2034,8,34252.006651812335,37900.735130675115,-3648.728478862775
BIHAR,2034,9,42022.69232315338,42825.8217140572,-803.1293909038188
BIHAR,2034,10,32407.49953078843,35359.82439450714,-2952.3248637187094
BIHAR,2034,11,41495.93867663449,37838.172900875026,3657.7657757594593
BIHAR,2034,12,40446.836042091905,40751.38453827982,-304.5484961879174
BIHAR,2035,1,43011.578477318995,38552.393030672145,4459.18544664685
BIHAR,2035,2,37620.06826851929,34111.8253911163,3508.2428774029895
BIHAR,2035,3,43131.78932762512,40191.084103769506,2940.705223855609
BIHAR,2035,4,34789.9899341658,35047.29918623242,-257.3092520666199
BIHAR,2035,5,26153.021361608735,25960.802299859482,192.219061749256
BIHAR,2035,6,47844.25496619861,41190.27150773865,6653.983458459957
BIHAR,2035,7,45718.627220603485,46152.21888479892,-433.59166419543374
BIHAR,2035,8,41406.61964524084,36788.89628422995,4617.723361010889
BIHAR,2035,9,35280.64629261941,37348.020831429996,-2067.37453881059
BIHAR,2035,10,43992.69325441469,40976.51053227328,3016.1827221414114
BIHAR,2035,11,34153.565582426905,32237.717050622992,1915.8485318039138
BIHAR,2035,12,43673.453991879374,40359.6234073776,3313.8305845017767
BIHAR,2036,1,42666.71011427667,40449.31180033776,2217.3983139389043
BIHAR,2036,2,34649.844427489224,32462.805731132503,2187.038696356722
BIHAR,2036,3,32957.97596227245,35329.461180327286,-2371.4852180548332
BIHAR,2036,4,35597.493669562165,35600.18677924256,-2.693109680394855
BIHAR,2036,5,38325.10966443674,38929.47474083246,-604.3650763957185
BIHAR,2036,6,37720.668881505975,38540.65891482529,-819.9900333193119
BIHAR,2036,7,43054.65220425035,44321.97132803324,-1267.3191237828914
BIHAR,2036,8,36825.91372281593,32399.325694950134,4426.588027865797
BIHAR,2036,9,38957.9809421636,34476.5014666476,4481.4794755160065
BIHAR,2036,10,40230.199978257966,37264.079566684486,2966.120411573476
BIHAR,2036,11,43726.11194697914,39468.84990482891,4257.262042150226
BIHAR,2036,12,44900.0324897767,42284.993830620544,2615.0386591561564
BIHAR,2037,1,33038.883459635676,36772.14109259157,-3733.2576329558997
BIHAR,2037,2,31531.660880896037,29819.411754214765,1712.2491266812704
BIHAR,2037,3,40532.54030485037,37587.316422461554,2945.2238823888174
BIHAR,2037,4,43301.4339686096,39531.3240160533,3770.109952556291
BIHAR,2037,5,44953.77407632942,40717.46498774979,4236.309088579632
BIHAR,2037,6,43434.947212728635,36533.648707194436,6901.2985055342
BIHAR,2037,7,31525.83868500308,33352.545147155484,-1826.706462152406
BIHAR,2037,8,48663.06906320551,49728.28091861363,-1065.2118554081164
BIHAR,2037,9,31464.692169489623,33263.21718880753,-1798.5250193179081
BIHAR,2037,10,43700.8881787143,43416.21869914366,284.6694795706371
BIHAR,2037,11,32145.324211205556,33203.9811642758,-1058.6569530702413
BIHAR,2037,12,48274.41217106519,48980.45604389977,-706.0438728345838
BIHAR,2038,1,34256.73264969324,31790.009330706678,2466.723318986558
BIHAR,2038,2,29200.541725629202,29615.49084593648,-414.94912030727625
BIHAR,2038,3,44051.80379184419,42083.22324620193,1968.580545642259
BIHAR,2038,4,44279.25416155841,39932.81321450872,4346.440947049691
BIHAR,2038,5,48420.499625187076,46992.62744491842,1427.872180268655
BIHAR,2038,6,42330.86167413399,42597.74818882831,-266.88651469432256
BIHAR,2038,7,49883.94666973099,49103.752706907544,780.1939628234436
BIHAR,2038,8,57431.80918437832,54791.16560117055,2640.6435832077723
BIHAR,2038,9,49657.66977751069,42393.94445045654,7263.725327054146
BIHAR,2038,10,48360.37294974841,42579.24954710352,5781.123402644894
BIHAR,2038,11,44104.58691008038,38736.33829239743,5368.2486176829525
BIHAR,2038,12,46265.73532742387,40087.77785365599,6177.957473767884
BIHAR,2039,1,29983.44500615614,29652.1921849367,331.252821219442
BIHAR,2039,2,36341.43880449158,31676.25157349939,4665.187230992194
BIHAR,2039,3,35896.899360142634,36611.73730842967,-714.8379482870367
BIHAR,2039,4,46573.41270923086,47083.759143183546,-510.34643395268455
BIHAR,2039,5,44249.47812181119,41385.39549572818,2864.0826260830067
BIHAR,2039,6,49932.02747674074,44323.395027217186,5608.6324495235485
BIHAR,2039,7,38077.850896431824,36121.99820162186,1955.8526948099695
BIHAR,2039,8,50202.332224481135,47044.44009583024,3157.892128650896
BIHAR,2039,9,44124.95185866634,41585.45378499769,2539.4980736686484
BIHAR,2039,10,44968.204291848124,41438.715187711176,3529.48910413695
BIHAR,2039,11,40204.52389218682,36296.19428002187,3908.3296121649482
BIHAR,2039,12,42526.94448861735,40418.98332704294,2107.961161574419
BIHAR,2040,1,43296.47153483341,41023.90097713793,2272.570557695474
BIHAR,2040,2,30615.523310058026,32260.368541365202,-1644.8452313071753
BIHAR,2040,3,42447.238779181374,38408.11989497438,4039.1188842069996
BIHAR,2040,4,36195.46877746545,38425.16186379921,-2229.693086333753
BIHAR,2040,5,46148.080233652814,43666.52959598344,2481.5506376693747
BIHAR,2040,6,28229.141775850178,28149.21505935978,79.92671649039727
BIHAR,2040,7,41067.97495756006,43517.0861242294,-2449.111166669338
BIHAR,2040,8,47148.70493809681,42567.82909608186,4580.875842014945
BIHAR,2040,9,41468.80860996037,39503.55309368558,1965.255516274788
BIHAR,2040,10,50287.52488857647,47307.15837153051,2980.3665170459562
BIHAR,2040,11,51968.73542535783,53817.36573113426,-1848.630305776433
BIHAR,2040,12,36537.92639811244,30027.123233106744,6510.8031650057
BIHAR,2041,1,37487.296177105854,38879.78205778131,-1392.4858806754557
BIHAR,2041,2,44205.58633409993,45029.36744336001,-823.7811092600853
BIHAR,2041,3,40948.74895803807,38337.79620225169,2610.952755786384
BIHAR,2041,4,47464.24907724946,45449.00789198007,2015.2411852693835
BIHAR,2041,5,46346.818949309425,45101.82259971158,1244.9963495978486
BIHAR,2041,6,42108.745750488204,35573.24278629208,6535.502964196126
BIHAR,2041,7,45459.41816858847,40669.950819663994,4789.467348924474
BIHAR,2041,8,50019.715556676376,47591.93489287192,2427.7806638044567
BIHAR,2041,9,43807.88477870728,43495.87379787663,312.010980830655
BIHAR,2041,10,44763.391659420085,42486.60320312963,2276.7884562904546
BIHAR,2041,11,42741.24855443317,45825.41277652164,-3084.164222088466
BIHAR,2041,12,40281.88521343655,33959.70423644005,6322.1809769965075
BIHAR,2042,1,41223.49097801182,39998.96500123449,1224.525976777332
BIHAR,2042,2,22734.87300368143,29666.150124264266,-6931.277120582838
BIHAR,2042,3,40026.83090298266,36907.55950044885,3119.271402533809
BIHAR,2042,4,40166.903190405996,33821.16870665966,6345.734483746341
BIHAR,2042,5,31501.324872998357,28549.730956776613,2951.5939162217414
BIHAR,2042,6,43454.04947415507,42525.12914744257,928.920326712509
BIHAR,2042,7,42949.660761654224,44395.00594531126,-1445.34518365704
BIHAR,2042,8,39174.333217598156,37861.41249849118,1312.9207191069706
BIHAR,2042,9,36524.767928757814,33568.379101272214,2956.388827485599
BIHAR,2042,10,27233.335197526492,27170.056720770175,63.27847675631756
GUJARAT,2020,1,30289.422233811467,32530.733234984615,-2241.3110011731474
GUJARAT,2020,2,25209.256903294794,28281.85499244943,-3072.598089154634
GUJARAT,2020,3,44878.0666395646,43692.11874232841,1185.9478972361924
GUJARAT,2020,4,51156.64485168262,48830.34748753032,2326.2973641522976
GUJARAT,2020,5,41055.66310159209,40042.501274185895,1013.161827406188
GUJARAT,2020,6,44814.898339736865,40103.20985471278,4711.688485024084
GUJARAT,2020,7,39787.592104535324,41917.103066847965,-2129.510962312639
GUJARAT,2020,8,41617.82727917416,34672.73734539526,6945.089933778901
GUJARAT,2020,9,41815.715053195214,37742.28364327675,4073.431409918465
GUJARAT,2020,10,37132.97590310893,34109.46335332869,3023.512549780234
GUJARAT,2020,11,44713.1218849438,41598.20743917688,3114.914445766922
GUJARAT,2020,12,36586.154945765775,36674.274591070585,-88.11964530481077
GUJARAT,2021,1,47837.413993217975,49284.28422171665,-1446.8702284986741
GUJARAT,2021,2,41404.66095166769,40085.040961641964,1319.6199900257227
GUJARAT,2021,3,36610.162540713995,30998.08247498342,5612.080065730575
GUJARAT,2021,4,43016.790034898906,39078.55996767292,3938.230067225987
GUJARAT,2021,5,36395.49385074014,34345.99952087674,2049.494329863395
GUJARAT,2021,6,34802.70303053516,37824.2609315005,-3021.5579009653466
GUJARAT,2021,7,37448.36316444887,31975.281126242928,5473.082038205941
GUJARAT,2021,8,38050.82242313559,37624.24139140634,426.5810317292495
GUJARAT,2021,9,32760.284224275365,35262.071914024564,-2501.7876897492006
GUJARAT,2021,10,32682.61088858242,36111.38922922614,-3428.7783406437143
GUJARAT,2021,11,39675.528429251965,34854.77499628893,4820.753432963038
GUJARAT,2021,12,36995.27118134033,36726.79168443122,268.47949690910366
GUJARAT,2022,1,40655.02347216582,38117.26614171506,2537.7573304507628
GUJARAT,2022,2,30803.998189317237,27541.916466290953,3262.0817230262855
GUJARAT,2022,3,46050.86728449308,44565.68239371258,1485.1848907804967
GUJARAT,2022,4,36025.890379595985,36204.608428343156,-178.71804874717395
GUJARAT,2022,5,42585.21670686695,40758.40545100232,1826.8112558646258
GUJARAT,2022,6,42534.419155198375,40470.50609997634,2063.9130552220404
GUJARAT,2022,7,45197.9008332813,39120.822716549694,6077.07811673161
GUJARAT,2022,8,32581.172347578355,33236.46024245234,-655.2878948739829
GUJARAT,2022,9,32321.5059665072,33942.302940661284,-1620.7969741540815
GUJARAT,2022,10,41651.42292516093,42461.44510874614,-810.022183585208
GUJARAT,2022,11,41336.41941760224,39548.108001564964,1788.3114160372784
GUJARAT,2022,12,33521.629147891115,32502.705164586623,1018.92398330449
GUJARAT,2023,1,39992.59040791068,35503.10790517018,4489.482502740497
GUJARAT,2023,2,39228.223717001776,38723.321655176165,504.90206182560826
GUJARAT,2023,3,37739.96028212328,35323.971448118005,2415.988834005273
GUJARAT,2023,4,41520.44725615877,40012.74168585443,1507.705570304333
GUJARAT,2023,5,40151.28992125609,37864.32506922786,2286.9648520282244
GUJARAT,2023,6,49579.09382284032,44412.634368940264,5166.459453900054
GUJARAT,2023,7,38202.55368601561,39445.46179619805,-1242.9081101824345
GUJARAT,2023,8,38279.95259724407,39521.326049257725,-1241.3734520136568
GUJARAT,2023,9,45072.43784555505,38477.00083151533,6595.437014039711
GUJARAT,2023,10,36443.166258005476,40824.907751462626,-4381.741493457145
GUJARAT,2023,11,36695.57765403829,35520.5265454373,1175.0511086009892
GUJARAT,2023,12,39015.7152785677,37045.653225157854,1970.0620534098443
GUJARAT,2024,1,42647.92825637438,41315.00675571906,1332.9215006553177
GUJARAT,2024,2,42520.854520491695,41592.55310832866,928.3014121630368
GUJARAT,2024,3,40096.788432900954,40119.05872392173,-22.270291020774437
GUJARAT,2024,4,47702.94076175705,48535.09763810341,-832.1568763463636
GUJARAT,2024,5,42660.1367393749,52043.07348038403,-9382.936741009129
GUJARAT,2024,6,36074.44181263188,33534.320945808446,2540.1208668234317
GUJARAT,2024,7,37993.02923532229,37231.56228021348,761.4669551088087
GUJARAT,2024,8,45333.86254770501,44032.289506319394,1301.5730413856136
GUJARAT,2024,9,31627.518679433808,33314.744622947874,-1687.225943514065
GUJARAT,2024,10,44012.130895819675,43138.48144417424,873.6494516454324
GUJARAT,2024,11,41748.55729753979,38100.65096321383,3647.906334325949
GUJARAT,2024,12,46512.13489200983,41697.90687735506,4814.228014654769
GUJARAT,2025,1,49169.65825663627,51321.68767272727,-2152.0294160909984
GUJARAT,2025,2,30667.300566834405,30837.07103148538,-169.77046465097305
